,Car_name,Year,Distance,Fuel_type,Drive,Price
5106,Hyundai Elite i20,2016,87298,PETROL,MANUAL,641000
5107,Jeep Compass LIMITED,2017,65689,DIESEL,MANUAL,894999
5108,Renault TRIBER RXL,2019,33392,PETROL,MANUAL,512000
5109,Honda City 1.5L,2018,40510,PETROL,AUTOMATIC,914000
5110,Tata ALTROZ XZA,2022,25132,PETROL,AUTOMATIC,805000
5111,Hyundai VENUE SX,2022,34255,DIESEL,MANUAL,983000
5112,Honda Amaze 1.2L,2015,95043,PETROL,MANUAL,376000
5113,Hyundai Grand i10,2018,31000,PETROL,MANUAL,438999
5114,Nissan Micra XV,2013,68587,PETROL,AUTOMATIC,315000
5115,Maruti Baleno ZETA,2019,24684,PETROL,AUTOMATIC,708000
5116,Tata Harrier XZ,2019,59640,DIESEL,MANUAL,1111000
5117,Maruti S PRESSO,2021,9677,PETROL,AUTOMATIC,490000
5118,Hyundai GRAND I10,2021,8190,PETROL,AUTOMATIC,743000
5119,Ford Ecosport TITANIUM,2017,121538,PETROL,AUTOMATIC,548000
5120,Maruti Alto VXI,2021,12843,PETROL,MANUAL,413000
5121,Honda Amaze 1.2L,2015,77720,PETROL,MANUAL,387000
5122,Honda Brio S,2015,34731,PETROL,MANUAL,303000
5123,Honda Jazz 1.2L,2022,5581,PETROL,AUTOMATIC,900000
5124,Honda City 1.5L,2020,44722,PETROL,MANUAL,950000
5125,Mahindra KUV 100,2019,79986,PETROL,MANUAL,395000
5126,Honda Brio S,2014,23624,PETROL,MANUAL,362000
5127,Hyundai Grand i10,2014,36124,PETROL,AUTOMATIC,462000
5128,Volkswagen Vento HIGHLINE,2019,49705,PETROL,AUTOMATIC,711000
5129,Maruti Celerio VXI,2015,52929,CNG,MANUAL,390000
5130,Nissan Micra XV,2015,76384,PETROL,AUTOMATIC,347000
5131,Renault Kwid CLIMBER,2021,27838,PETROL,AUTOMATIC,461000
5132,Nissan MAGNITE XV,2022,23907,PETROL,MANUAL,722000
5133,Hyundai i10 ERA,2013,58454,PETROL,MANUAL,225000
5134,Maruti Swift Dzire,2015,84357,PETROL,MANUAL,383000
5135,Hyundai Elite i20,2017,58991,CNG,MANUAL,509999
5136,Honda Amaze 1.2L,2018,35061,PETROL,MANUAL,512000
5137,Hyundai Grand i10,2018,38780,PETROL,MANUAL,493000
5138,Maruti Baleno DELTA,2016,33929,PETROL,AUTOMATIC,549000
5139,Honda City 1.5L,2021,28155,PETROL,MANUAL,1108000
5140,Hyundai i20 Active,2016,55120,PETROL,MANUAL,488000
5141,Maruti Alto LXI,2019,75259,PETROL,MANUAL,299000
5142,Maruti Swift VDI,2012,94283,DIESEL,MANUAL,360000
5143,Hyundai GRAND I10,2021,16244,PETROL,AUTOMATIC,743000
5144,Ford Ecosport TREND+,2017,36079,DIESEL,MANUAL,722000
5145,Tata Tiago XZ,2020,37436,PETROL,MANUAL,470000
5146,Tata NEXON XZ,2021,18657,PETROL,MANUAL,826000
5147,Honda Jazz 1.2L,2016,42094,PETROL,MANUAL,531000
5148,Hyundai i10 D,2013,68749,PETROL,MANUAL,221000
5149,Hyundai Eon SPORTZ,2015,54067,PETROL,MANUAL,289000
5150,Tata PUNCH CREATIVE,2021,25559,PETROL,MANUAL,746000
5151,Maruti Celerio X,2018,61298,PETROL,MANUAL,455999
5152,Maruti S PRESSO,2022,17339,PETROL,MANUAL,483000
5153,Maruti IGNIS DELTA,2017,20687,PETROL,AUTOMATIC,505000
5154,Maruti S PRESSO,2019,42876,PETROL,AUTOMATIC,471000
5155,Honda City 1.5L,2014,110866,DIESEL,MANUAL,387000
5156,Hyundai Grand i10,2015,88935,PETROL,AUTOMATIC,437000
5157,Hyundai Grand i10,2017,80739,CNG,MANUAL,496000
5158,Maruti Ciaz ZETA,2018,18001,PETROL,MANUAL,753000
5159,Hyundai GRAND I10,2019,16601,PETROL,AUTOMATIC,689000
5160,Hyundai Creta SX,2018,107774,DIESEL,AUTOMATIC,1061000
5161,Hyundai VENUE SX,2022,34878,DIESEL,MANUAL,1094000
5162,Jeep Compass SPORT,2019,24007,PETROL,MANUAL,1138000
5163,Renault Duster RXS,2017,61457,PETROL,AUTOMATIC,700000
5164,MG HECTOR SMART,2021,13989,PETROL,MANUAL,1693000
5165,Maruti Baleno ZETA,2017,34450,DIESEL,MANUAL,608000
5166,Maruti Ciaz ZETA,2017,54575,PETROL,AUTOMATIC,617000
5167,Nissan Terrano XV,2017,58826,DIESEL,AUTOMATIC,791000
5168,Ford Ecosport TITANIUM,2019,30599,PETROL,MANUAL,809000
5169,Skoda SLAVIA AMBITION,2022,29903,PETROL,MANUAL,1086000
5170,Hyundai Grand i10,2016,32627,PETROL,AUTOMATIC,500000
5171,Maruti BREZZA ZXI,2022,5189,PETROL,MANUAL,1183000
5172,Hyundai Creta SX,2019,27780,PETROL,AUTOMATIC,1118000
5173,Hyundai VENUE S,2019,46807,PETROL,MANUAL,736000
5174,Renault Duster RXL,2015,67850,PETROL,MANUAL,443000
5175,Maruti Ciaz ZETA,2017,85351,PETROL,AUTOMATIC,631000
5176,Maruti Baleno ZETA,2017,24813,PETROL,AUTOMATIC,612000
5177,Maruti Alto K10,2016,62087,PETROL,AUTOMATIC,335000
5178,Hyundai NEW SANTRO,2021,43064,PETROL,AUTOMATIC,550000
5179,Honda Amaze 1.2L,2021,43188,PETROL,AUTOMATIC,689000
5180,Honda Jazz 1.2L,2017,76618,PETROL,AUTOMATIC,668000
5181,Renault Kwid RXT,2019,19877,PETROL,AUTOMATIC,459999
5182,Renault TRIBER RXT,2020,38440,PETROL,MANUAL,553000
5183,Renault Kwid RXT,2019,23550,PETROL,MANUAL,409999
5184,Ford Ecosport TITANIUM,2019,98854,DIESEL,MANUAL,818000
5185,Hyundai VENUE SX,2022,28717,DIESEL,MANUAL,1132000
5186,Maruti S PRESSO,2023,10032,PETROL,MANUAL,519000
5187,Maruti Ciaz VXI,2016,55291,PETROL,MANUAL,526000
5188,Tata NEXON XZ,2022,2997,PETROL,MANUAL,1098000
5189,Tata NEXON XZA,2021,48451,PETROL,AUTOMATIC,1032000
5190,Maruti Celerio X,2018,13750,PETROL,AUTOMATIC,478000
5191,Renault Duster RXS,2019,25864,PETROL,AUTOMATIC,805000
5192,Tata Tiago XZ,2019,21478,PETROL,MANUAL,525000
5193,Maruti Celerio X,2018,17207,PETROL,AUTOMATIC,448000
5194,Maruti Swift VXI,2016,66722,PETROL,MANUAL,564000
5195,Honda Jazz 1.2L,2016,61875,PETROL,AUTOMATIC,494000
5196,KIA CARENS LUXURY,2022,12984,PETROL,MANUAL,1535000
5197,Maruti Celerio ZXI,2022,16098,PETROL,MANUAL,521000
5198,Renault Kwid RXT,2020,31238,PETROL,AUTOMATIC,424000
5199,Hyundai GRAND I10,2019,36365,PETROL,AUTOMATIC,672000
5200,Maruti New Wagon-R,2023,25167,CNG,MANUAL,617000
5201,Hyundai Eon ERA,2015,22039,PETROL,MANUAL,298000
5202,Hyundai Creta E,2018,103702,PETROL,MANUAL,757000
5203,Hyundai i10 SPORTZ,2012,64933,PETROL,MANUAL,204999
5204,Maruti New Wagon-R,2023,2428,PETROL,MANUAL,542000
5205,Honda Amaze 1.2L,2016,50466,PETROL,MANUAL,472000
5206,Tata PUNCH ACCOMPLISHED,2022,22585,PETROL,MANUAL,711000
5207,Nissan Terrano XV,2017,90435,DIESEL,AUTOMATIC,679000
5208,Maruti New Wagon-R,2022,6799,CNG,MANUAL,637000
5209,Mahindra Kuv100 K4,2016,79734,PETROL,MANUAL,434999
5210,Tata Harrier XZA,2022,71073,DIESEL,AUTOMATIC,1867000
5211,Honda Brio S,2012,55808,PETROL,MANUAL,316000
5212,Tata NEXON XZ,2023,2603,PETROL,MANUAL,1042000
5213,Maruti IGNIS DELTA,2017,90076,PETROL,MANUAL,484000
5214,Maruti Alto 800,2017,34970,PETROL,MANUAL,297000
5215,Maruti XL6 ALPHA,2022,16422,PETROL,MANUAL,1135000
5216,Maruti Celerio ZXI,2016,51592,PETROL,MANUAL,384000
5217,Honda WR-V 1.2L,2017,77960,PETROL,MANUAL,651000
5218,Hyundai i10 MAGNA,2014,91894,PETROL,MANUAL,341000
5219,Tata Tiago XZA,2021,42450,PETROL,AUTOMATIC,561000
5220,Datsun Go T,2019,44308,PETROL,MANUAL,366000
5221,Tata NEXON XZA,2019,18707,PETROL,AUTOMATIC,878999
5222,Hyundai NEW SANTRO,2018,37422,PETROL,AUTOMATIC,538000
5223,Hyundai Grand i10,2017,26617,PETROL,MANUAL,457000
5224,KIA CARENS LUXURY,2022,11908,PETROL,MANUAL,1639999
5225,Nissan MAGNITE XV,2021,25485,PETROL,MANUAL,729000
5226,Tata TIGOR XM,2021,12758,PETROL,MANUAL,614000
5227,Maruti Alto LXI,2011,25805,PETROL,MANUAL,236000
5228,Hyundai VENUE SX,2021,13449,PETROL,MANUAL,959000
5229,Honda City 1.5L,2019,7339,PETROL,MANUAL,944999
5230,Maruti S PRESSO,2020,66992,CNG,MANUAL,434999
5231,Maruti Baleno ZETA,2017,35653,PETROL,AUTOMATIC,587000
5232,Maruti Celerio X,2018,11882,PETROL,AUTOMATIC,478000
5233,Honda Amaze 1.2L,2021,19356,PETROL,AUTOMATIC,811000
5234,Hyundai NEW SANTRO,2020,11476,PETROL,AUTOMATIC,471000
5235,Hyundai NEW I20,2021,26101,PETROL,MANUAL,872000
5236,Hyundai VENUE SX,2019,20879,PETROL,AUTOMATIC,908000
5237,Maruti Swift VXI,2019,20654,PETROL,MANUAL,614000
5238,Hyundai Xcent S,2014,84773,PETROL,MANUAL,351000
5239,Maruti Baleno DELTA,2019,29389,PETROL,MANUAL,620000
5240,Hyundai Grand i10,2015,39630,PETROL,MANUAL,470000
5241,Hyundai Elite i20,2016,65855,PETROL,MANUAL,649000
5242,Maruti New Wagon-R,2019,27734,PETROL,AUTOMATIC,569000
5243,Tata TIGOR XZ,2022,18323,CNG,MANUAL,758000
5244,Hyundai NEW SANTRO,2021,13744,PETROL,AUTOMATIC,584000
5245,Hyundai Elite i20,2016,107811,PETROL,MANUAL,590000
5246,Maruti IGNIS ZETA,2018,42458,PETROL,MANUAL,444000
5247,Maruti Baleno ZETA,2018,29002,PETROL,AUTOMATIC,566000
5248,Maruti Swift ZXI,2017,57062,PETROL,MANUAL,641000
5249,Tata Tiago XT,2022,36048,CNG,MANUAL,610000
5250,Maruti Celerio VXI,2014,80924,PETROL,MANUAL,329000
5251,Tata Tiago XZ,2022,35945,CNG,MANUAL,698000
5252,Tata TIGOR XZ,2022,37622,CNG,MANUAL,726000
5253,Maruti Celerio VXI,2017,22156,PETROL,AUTOMATIC,434999
5254,Tata NEXON XMA,2022,33307,PETROL,AUTOMATIC,1005000
5255,Hyundai Eon ERA,2015,22557,PETROL,MANUAL,330000
5256,Hyundai Grand i10,2015,40538,PETROL,MANUAL,422000
5257,Maruti Baleno ALPHA,2019,42955,PETROL,AUTOMATIC,660000
5258,Maruti IGNIS ALPHA,2018,31802,PETROL,MANUAL,569000
5259,Hyundai VENUE SX,2021,14586,PETROL,AUTOMATIC,1078000
5260,Maruti Celerio VXI,2014,74772,PETROL,MANUAL,349000
5261,Hyundai i20 SPORTZ,2013,44201,PETROL,MANUAL,450000
5262,Honda Amaze 1.2L,2015,65475,PETROL,MANUAL,383000
5263,Honda Jazz 1.2L,2015,95597,PETROL,MANUAL,399000
5264,Honda Amaze 1.2L,2021,21944,PETROL,MANUAL,743000
5265,Tata Tiago XZA,2022,4119,PETROL,AUTOMATIC,667000
5266,Honda Amaze 1.2L,2018,26556,PETROL,AUTOMATIC,678000
5267,Honda City 1.5L,2014,85512,PETROL,MANUAL,501000
5268,Honda City 1.5L,2012,87836,PETROL,MANUAL,479000
5269,Maruti IGNIS ZETA,2017,34749,PETROL,AUTOMATIC,498000
5270,Hyundai i10 ERA,2011,43548,PETROL,MANUAL,174000
5271,Hyundai GRAND I10,2021,50037,CNG,MANUAL,740000
5272,Hyundai GRAND I10,2021,33363,PETROL,MANUAL,598000
5273,Maruti Ertiga VDI,2015,28898,DIESEL,MANUAL,800000
5274,Hyundai Elite i20,2016,82220,DIESEL,MANUAL,624000
5275,Maruti Baleno DELTA,2016,48814,PETROL,AUTOMATIC,515000
5276,Maruti Baleno ZETA,2017,11771,PETROL,MANUAL,551000
5277,Tata NEXON XZA,2021,20584,PETROL,AUTOMATIC,1033000
5278,Tata ALTROZ XZ,2020,12191,PETROL,MANUAL,713000
5279,Maruti New Wagon-R,2019,14393,CNG,MANUAL,568000
5280,Hyundai i10 MAGNA,2013,36480,PETROL,MANUAL,323000
5281,Maruti Baleno ZETA,2018,45853,PETROL,MANUAL,560000
5282,Honda Brio S,2012,78342,PETROL,MANUAL,333000
5283,Ford Ecosport TITANIUM,2015,81185,PETROL,AUTOMATIC,577000
5284,Maruti IGNIS DELTA,2020,40358,PETROL,MANUAL,525000
5285,Renault Kwid RXT,2019,79343,PETROL,AUTOMATIC,381000
5286,Tata NEXON XZ,2019,68269,PETROL,MANUAL,720000
5287,Hyundai GRAND I10,2022,10205,PETROL,MANUAL,643000
5288,Hyundai NEW SANTRO,2020,93021,CNG,MANUAL,513999
5289,Hyundai Creta E,2017,89434,PETROL,MANUAL,725000
5290,Maruti Baleno ZETA,2017,48841,PETROL,AUTOMATIC,543000
5291,Maruti Celerio ZXI,2016,10719,PETROL,AUTOMATIC,449000
5292,Maruti IGNIS DELTA,2022,17946,PETROL,MANUAL,582000
5293,Hyundai Verna FLUIDIC,2014,44127,PETROL,MANUAL,575000
5294,Tata NEXON XZ,2018,59376,PETROL,MANUAL,621000
5295,Hyundai VENUE SX,2021,26565,PETROL,MANUAL,894999
5296,Maruti Baleno DELTA,2018,49333,PETROL,AUTOMATIC,581000
5297,Maruti Celerio VXI,2015,83814,PETROL,AUTOMATIC,430000
5298,Maruti Baleno DELTA,2017,105428,PETROL,MANUAL,490000
5299,Tata TIGOR XMA,2020,20468,PETROL,AUTOMATIC,572000
5300,Maruti Baleno ZETA,2016,46509,PETROL,MANUAL,562000
5301,Hyundai i10 MAGNA,2013,34862,PETROL,MANUAL,247000
5302,Tata TIGOR XZ,2017,40047,PETROL,MANUAL,522000
5303,Maruti New Wagon-R,2021,16005,PETROL,MANUAL,537000
5304,Tata Tiago XZA,2020,32586,PETROL,AUTOMATIC,638000
5305,Maruti Wagon R,2016,25881,PETROL,MANUAL,374000
5306,Volkswagen Polo HIGHLINE1.2L,2013,42714,PETROL,MANUAL,443000
5307,Hyundai GRAND I10,2020,17610,PETROL,AUTOMATIC,617000
5308,Maruti Celerio VXI,2018,93020,PETROL,AUTOMATIC,451000
5309,Nissan Terrano XV,2014,119078,DIESEL,MANUAL,660000
5310,Maruti Baleno DELTA,2020,53849,PETROL,MANUAL,616000
5311,Toyota Glanza V,2022,12089,PETROL,AUTOMATIC,978999
5312,Honda Amaze 1.2L,2018,24053,PETROL,AUTOMATIC,728000
5313,Hyundai Creta SX,2018,57922,PETROL,AUTOMATIC,989000
5314,Maruti Alto LXI,2019,65400,PETROL,MANUAL,311000
5315,Maruti New Wagon-R,2022,18757,PETROL,AUTOMATIC,597000
5316,Tata ALTROZ XZ,2022,19955,DIESEL,MANUAL,932000
5317,Hyundai i20 SPORTZ,2011,122248,PETROL,MANUAL,243000
5318,Maruti Swift ZXI,2017,63367,PETROL,MANUAL,508000
5319,Maruti Celerio ZXI,2016,28404,PETROL,AUTOMATIC,463000
5320,Honda WR-V 1.2L,2018,26403,PETROL,MANUAL,707000
5321,Maruti Ciaz ZETA,2018,64501,PETROL,AUTOMATIC,684000
5322,Honda Brio S,2016,55082,PETROL,MANUAL,400000
5323,Maruti New Wagon-R,2022,11046,PETROL,AUTOMATIC,663000
5324,Maruti Celerio ZXI,2016,19572,PETROL,AUTOMATIC,436000
5325,Honda WR-V 1.2L,2018,21887,CNG,MANUAL,687000
5326,Honda WR-V 1.5L,2017,83820,DIESEL,MANUAL,782000
5327,Hyundai Xcent S,2014,46721,PETROL,MANUAL,446000
5328,Maruti New Wagon-R,2022,33292,CNG,MANUAL,666000
5329,Tata NEXON XZA,2022,12616,PETROL,AUTOMATIC,1028999
5330,Mahindra XUV300 W6,2021,28760,DIESEL,AUTOMATIC,1008000
5331,Maruti Baleno ALPHA,2017,71939,PETROL,MANUAL,538000
5332,Hyundai NEW SANTRO,2019,24697,PETROL,AUTOMATIC,566000
5333,Hyundai Grand i10,2018,68049,PETROL,MANUAL,503000
5334,Tata NEXON XZ,2022,14871,DIESEL,MANUAL,1376000
5335,Honda Amaze 1.2L,2022,17110,PETROL,AUTOMATIC,777000
5336,Hyundai NEW SANTRO,2020,35228,PETROL,AUTOMATIC,543000
5337,Renault TRIBER RXZ,2020,48169,PETROL,MANUAL,597000
5338,Hyundai i10 SPORTZ,2012,41858,PETROL,AUTOMATIC,262000
5339,Hyundai i20 MAGNA,2011,21831,PETROL,MANUAL,234000
5340,Maruti New Wagon-R,2019,73928,CNG,MANUAL,523000
5341,Hyundai Elite i20,2015,83678,PETROL,MANUAL,513000
5342,Hyundai GRAND I10,2021,8235,PETROL,AUTOMATIC,733000
5343,Maruti Baleno ZETA,2018,36969,PETROL,AUTOMATIC,677000
5344,Honda WR-V 1.2L,2018,60682,PETROL,MANUAL,688000
5345,Hyundai i20 SPORTZ,2014,40194,PETROL,MANUAL,495000
5346,Mahindra XUV300 W8,2022,16155,PETROL,MANUAL,1068000
5347,Mahindra XUV300 W8,2021,41278,PETROL,AUTOMATIC,1123000
5348,Tata Harrier XT,2019,52060,DIESEL,MANUAL,1331000
5349,Hyundai Verna 1.4,2018,25887,PETROL,MANUAL,793000
5350,Hyundai Creta SX,2016,29151,PETROL,MANUAL,856000
5351,Toyota Etios G,2011,65013,PETROL,MANUAL,319000
5352,Hyundai VENUE SX,2020,30246,PETROL,MANUAL,908000
5353,Maruti Wagon R,2015,39980,PETROL,MANUAL,409999
5354,Honda Amaze 1.2L,2019,72366,PETROL,MANUAL,685000
5355,Hyundai VENUE S,2022,11603,PETROL,MANUAL,874000
5356,Renault Kwid RXT,2017,47151,PETROL,MANUAL,317000
5357,Maruti Baleno DELTA,2016,25811,PETROL,MANUAL,583000
5358,Tata Tiago XZ,2019,65157,CNG,MANUAL,463000
5359,Hyundai Elite i20,2020,62396,PETROL,MANUAL,701000
5360,Ford Ecosport AMBIENTE,2015,89265,DIESEL,MANUAL,363000
5361,Honda Amaze 1.2L,2015,48359,PETROL,MANUAL,437000
5362,Maruti IGNIS SIGMA,2018,48368,PETROL,MANUAL,462000
5363,Renault Kwid RXT,2018,27950,PETROL,MANUAL,290000
5364,Honda Amaze 1.2L,2019,71706,PETROL,MANUAL,641000
5365,Tata PUNCH ADVENTURE,2022,34088,PETROL,MANUAL,675000
5366,Hyundai Eon ERA,2016,50898,PETROL,MANUAL,273000
5367,Maruti IGNIS ZETA,2021,39666,PETROL,MANUAL,615000
5368,Hyundai Grand i10,2017,99597,PETROL,AUTOMATIC,521000
5369,Tata ALTROZ XT,2022,14387,PETROL,MANUAL,759000
5370,Maruti Vitara Brezza,2018,87273,DIESEL,MANUAL,589000
5371,Maruti IGNIS DELTA,2018,34045,PETROL,MANUAL,426000
5372,Maruti Swift VXI,2018,59390,PETROL,MANUAL,572000
5373,Maruti Dzire VXI,2018,37575,PETROL,MANUAL,606000
5374,Hyundai Grand i10,2016,77838,PETROL,MANUAL,428000
5375,Maruti Ertiga VXI,2015,23637,PETROL,MANUAL,498000
5376,Tata Zest XM,2014,58841,PETROL,MANUAL,206000
5377,Honda City 1.5L,2019,26945,PETROL,MANUAL,757000
5378,Honda Jazz 1.2L,2015,33228,PETROL,MANUAL,396000
5379,Maruti Alto K10,2019,21805,PETROL,MANUAL,373000
5380,KIA SONET HTX,2023,14670,DIESEL,MANUAL,1163000
5381,Maruti Alto 800,2016,68656,PETROL,MANUAL,260000
5382,Maruti Baleno DELTA,2017,53582,PETROL,MANUAL,526000
5383,Maruti Swift Dzire,2014,49587,PETROL,MANUAL,461000
5384,Maruti IGNIS ZETA,2018,59515,CNG,MANUAL,437000
5385,Hyundai Xcent S,2015,49616,PETROL,MANUAL,415000
5386,Ford FREESTYLE TITANIUM,2018,47415,PETROL,MANUAL,591000
5387,Maruti Celerio VXI,2017,97455,PETROL,MANUAL,415000
5388,Tata PUNCH ACCOMPLISHED,2023,28760,PETROL,AUTOMATIC,863000
5389,Maruti Vitara Brezza,2020,49619,PETROL,MANUAL,821000
5390,KIA SONET GTX,2022,39639,DIESEL,MANUAL,1202000
5391,Maruti S PRESSO,2019,27670,PETROL,AUTOMATIC,473000
5392,Toyota Etios G,2014,87218,PETROL,MANUAL,377000
5393,Renault Kwid RXT,2019,14743,PETROL,AUTOMATIC,459000
5394,Maruti Celerio VXI,2016,98473,CNG,MANUAL,423000
5395,Toyota Glanza G,2019,24936,PETROL,AUTOMATIC,787000
5396,Honda Brio S,2012,56163,PETROL,MANUAL,244000
5397,Maruti IGNIS DELTA,2019,69689,PETROL,MANUAL,498000
5398,Maruti Celerio VXI,2018,97095,CNG,MANUAL,523000
5399,Maruti IGNIS DELTA,2019,23009,PETROL,MANUAL,524000
5400,Maruti Alto K10,2015,30634,PETROL,AUTOMATIC,353000
5401,Hyundai Creta E,2016,30913,PETROL,MANUAL,690000
5402,Maruti Alto K10,2012,31355,PETROL,MANUAL,215000
5403,Maruti Swift VXI,2011,34095,PETROL,MANUAL,366000
5404,Hyundai Grand i10,2017,65313,PETROL,MANUAL,475000
5405,Ford Ecosport TITANIUM,2017,70033,PETROL,MANUAL,679000
5406,Hyundai i10 SPORTZ,2012,36284,PETROL,AUTOMATIC,335000
5407,Volkswagen Polo GT,2018,24790,DIESEL,MANUAL,711000
5408,Maruti Baleno ZETA,2017,94044,PETROL,MANUAL,585000
5409,Hyundai i20 MAGNA,2013,93056,PETROL,MANUAL,383000
5410,Maruti Ciaz ALPHA,2019,45299,PETROL,AUTOMATIC,809000
5411,Tata Tiago XZ,2019,36754,PETROL,MANUAL,523000
5412,Honda Brio S,2013,80889,PETROL,MANUAL,301000
5413,Tata NEXON XZA,2022,15110,PETROL,AUTOMATIC,1142000
5414,Mahindra Thar LX,2021,32709,PETROL,AUTOMATIC,1389000
5415,Hyundai VENUE SX,2020,73672,PETROL,MANUAL,902999
5416,Maruti Baleno ALPHA,2023,7563,PETROL,MANUAL,918000
5417,Tata Tiago XZ,2018,35223,PETROL,MANUAL,494000
5418,Hyundai Elite i20,2017,72715,PETROL,MANUAL,613000
5419,Maruti IGNIS ZETA,2017,63716,PETROL,MANUAL,509999
5420,Tata NEXON XZA,2022,32111,PETROL,AUTOMATIC,1172000
5421,Hyundai Eon SPORTZ,2012,61698,PETROL,MANUAL,225000
5422,Hyundai Elite i20,2015,51195,PETROL,MANUAL,517000
5423,KIA SELTOS HTK,2019,56204,DIESEL,MANUAL,1054000
5424,Honda Jazz 1.2L,2017,58809,PETROL,AUTOMATIC,598000
5425,Mahindra XUV300 W8,2022,4554,PETROL,MANUAL,1128000
5426,Maruti Dzire VXI,2022,52707,PETROL,AUTOMATIC,801000
5427,Renault Kwid CLIMBER,2022,21154,PETROL,AUTOMATIC,551000
5428,Honda City 1.5L,2012,65530,PETROL,MANUAL,422000
5429,Volkswagen Ameo TRENDLINE,2018,116854,PETROL,MANUAL,516000
5430,Hyundai Eon MAGNA,2015,27617,PETROL,MANUAL,270000
5431,Hyundai Grand i10,2014,37525,PETROL,MANUAL,366000
5432,Honda WR-V 1.2L,2020,42897,PETROL,MANUAL,782000
5433,Maruti Wagon R,2015,95214,PETROL,AUTOMATIC,325000
5434,Maruti Ertiga ZDI,2015,74602,DIESEL,MANUAL,752000
5435,Hyundai Grand i10,2018,16777,PETROL,MANUAL,523000
5436,Maruti S PRESSO,2021,26592,PETROL,AUTOMATIC,463999
5437,Hyundai Grand i10,2018,6416,PETROL,MANUAL,488999
5438,Honda Amaze 1.2L,2020,12756,PETROL,AUTOMATIC,811999
5439,Hyundai Creta SX,2018,27420,PETROL,MANUAL,1015000
5440,Hyundai Verna 1.6,2018,40770,PETROL,MANUAL,700000
5441,Ford Ecosport TITANIUM,2017,65011,PETROL,AUTOMATIC,748000
5442,Honda City 1.5L,2020,10400,PETROL,MANUAL,981000
5443,Toyota Etios Liva,2012,123224,DIESEL,MANUAL,405999
5444,Maruti Swift VXI,2011,64003,PETROL,MANUAL,376000
5445,Maruti Wagon R,2017,44109,PETROL,AUTOMATIC,513000
5446,Volkswagen TAIGUN HIGHLINE,2021,6510,PETROL,MANUAL,1311000
5447,Volkswagen Polo COMFORTLINE,2016,38324,PETROL,MANUAL,647000
5448,Hyundai Grand i10,2014,40540,PETROL,MANUAL,388000
5449,Hyundai Grand i10,2019,42884,PETROL,MANUAL,501000
5450,Maruti Swift ZXI,2019,25462,PETROL,MANUAL,757000
5451,KIA CARENS LUXURY,2023,5126,PETROL,MANUAL,1786000
5452,Maruti Baleno ALPHA,2016,60343,DIESEL,MANUAL,708000
5453,Honda City 1.5L,2022,28749,PETROL,AUTOMATIC,1265000
5454,Honda City 1.5L,2011,101673,PETROL,MANUAL,340000
5455,Maruti Ciaz DELTA,2017,121696,PETROL,MANUAL,575000
5456,Maruti Wagon R,2013,35895,PETROL,MANUAL,256000
5457,Tata NEXON XZ,2023,24415,PETROL,MANUAL,1052000
5458,Honda City 1.5L,2014,79821,PETROL,AUTOMATIC,584000
5459,Ford Ecosport TREND,2018,75985,PETROL,AUTOMATIC,695000
5460,Maruti Swift LXI,2017,45440,PETROL,MANUAL,453000
5461,Maruti Wagon R,2012,97357,PETROL,MANUAL,194000
5462,Honda City 1.5L,2023,4695,PETROL,AUTOMATIC,1519000
5463,Maruti Swift VXI,2012,33978,PETROL,MANUAL,279000
5464,Tata NEXON XZ,2022,36070,PETROL,MANUAL,1120000
5465,Maruti Baleno SIGMA,2021,20654,PETROL,MANUAL,611000
5466,Renault Kwid RXT,2015,7621,PETROL,MANUAL,204999
5467,Tata PUNCH PURE,2022,35409,PETROL,MANUAL,559000
5468,Hyundai Verna FLUIDIC,2013,48523,PETROL,MANUAL,387000
5469,Hyundai Verna FLUIDIC,2012,83200,PETROL,MANUAL,405999
5470,Mahindra Scorpio S11,2018,68553,DIESEL,MANUAL,1192000
5471,Hyundai Elite i20,2017,13480,PETROL,MANUAL,606000
5472,Volkswagen Polo HIGHLINE,2014,102608,DIESEL,MANUAL,300000
5473,Volkswagen Polo HIGHLINE1.2L,2013,80749,PETROL,MANUAL,367000
5474,Hyundai Xcent SX,2015,74480,PETROL,MANUAL,413999
5475,Honda Amaze 1.2L,2013,100006,PETROL,MANUAL,256999
5476,Mahindra XUV500 W8,2012,121154,DIESEL,MANUAL,529000
5477,Volkswagen Polo HIGHLINE1.2L,2016,33299,PETROL,MANUAL,529000
5478,Maruti Ertiga ZXI,2019,52654,PETROL,AUTOMATIC,939000
5479,Hyundai Eon ERA,2018,78841,PETROL,MANUAL,294000
5480,Hyundai i10 SPORTZ,2013,8145,PETROL,MANUAL,239000
5481,Volkswagen Ameo HIGHLINE1.2L,2016,72396,PETROL,MANUAL,426000
5482,Hyundai Xcent S,2018,19417,PETROL,MANUAL,496000
5483,Hyundai Elite i20,2018,63010,CNG,MANUAL,577000
5484,Maruti Swift VXI,2018,42333,PETROL,MANUAL,529000
5485,Hyundai Grand i10,2015,27741,PETROL,MANUAL,442000
5486,Volkswagen Polo TRENDLINE,2012,86337,PETROL,MANUAL,227999
5487,Maruti Baleno ZETA,2020,53903,PETROL,MANUAL,685000
5488,Hyundai Verna SX,2021,44683,PETROL,MANUAL,1021000
5489,Hyundai i10 MAGNA,2012,41198,PETROL,MANUAL,225000
5490,Maruti Alto VXI,2021,14467,PETROL,MANUAL,441000
